I2C scan: ['0x68']
MPU6050 OK @ 0x68, +/-8g, +/-2000dps, 50Hz
# Ready.
# Commands: test(), collect('<label>', seconds)
MicroPython v1.24.1 on 2024-11-29; Generic ESP32S3 module with ESP32S3
Type "help()" for more information.
>>> ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce3820,len:0x105c
load:0x403c9700,len:0x4
load:0x403c9704,len:0xbd8
load:0x403cc700,len:0x2e34
entry 0x403c989c
[0;31mE (289) quad_psram: PSRAM ID read error: 0x00ffffff, PSRAM chip not found or not supported, or wrong PSRAM line mode[0m
[0;31mE (289) esp_psram: PSRAM enabled but initialization failed. Bailing out.[0m
I2C scan: ['0x68']
MPU6050 OK @ 0x68, +/-8g, +/-2000dps, 50Hz
# Ready.
# Commands: test(), collect('<label>', seconds)
MicroPython v1.24.1 on 2024-11-29; Generic ESP32S3 module with ESP32S3
Type "help()" for more information.
>>>
collect('+Z_down', 5)
# COLLECT +Z_down 5s 250samples
# sample,ax,ay,az,gx,gy,gz,label
10715,-0.72544,0.12689,9.55526,-4.2073,-1.1585,0.6098,static
10716,-0.72305,0.12210,9.55287,-4.1463,-1.1585,0.6707,static
10717,-0.72784,0.12450,9.56244,-4.1463,-1.0976,0.6707,static
10718,-0.73502,0.12210,9.56962,-4.1463,-1.0976,0.6707,static
10719,-0.73741,0.13408,9.56723,-4.2073,-1.1585,0.6707,static
10720,-0.73502,0.12210,9.56484,-4.1463,-1.0976,0.6707,static
10721,-0.74460,0.11732,9.56484,-4.1463,-1.0976,0.6707,static
10722,-0.73981,0.12210,9.56244,-4.1463,-1.1585,0.6707,static
10723,-0.72784,0.11732,9.56244,-4.1463,-1.1585,0.6707,static
10724,-0.72544,0.12210,9.55287,-4.1463,-1.1585,0.6707,static
10725,-0.73502,0.12450,9.55526,-4.1463,-1.0976,0.6707,static
10726,-0.73741,0.12210,9.56244,-4.1463,-1.0976,0.6707,static
10727,-0.73023,0.13168,9.55765,-4.1463,-1.0976,0.6707,static
10728,-0.73023,0.12210,9.56484,-4.1463,-1.0976,0.6707,static
10729,-0.73502,0.12689,9.55526,-4.1463,-1.0976,0.6707,static
10730,-0.72544,0.11971,9.56244,-4.1463,-1.1585,0.6707,static
10731,-0.72544,0.12689,9.54568,-4.1463,-1.1585,0.6707,static
10732,-0.73502,0.12689,9.54568,-4.0854,-1.0976,0.6707,static
10733,-0.73023,0.12450,9.55526,-4.1463,-1.0976,0.6707,static
10734,-0.73023,0.12450,9.54808,-4.2073,-1.1585,0.6707,static
10735,-0.72305,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
10736,-0.72544,0.12450,9.54089,-4.1463,-1.0976,0.6707,static
10737,-0.72784,0.12450,9.55047,-4.1463,-1.0976,0.6707,static
10738,-0.72784,0.13408,9.54808,-4.1463,-1.1585,0.6707,static
10739,-0.73263,0.12689,9.55287,-4.1463,-1.1585,0.6707,static
10740,-0.73502,0.13168,9.55287,-4.1463,-1.1585,0.6707,static
10741,-0.72544,0.12689,9.56005,-4.2073,-1.1585,0.6707,static
10742,-0.73981,0.12450,9.55287,-4.1463,-1.1585,0.6707,static
10743,-0.73263,0.12210,9.56005,-4.1463,-1.0976,0.6707,static
10744,-0.73263,0.12689,9.56962,-4.1463,-1.1585,0.6707,static
10745,-0.73502,0.13647,9.56005,-4.1463,-1.1585,0.6707,static
10746,-0.73502,0.13168,9.56244,-4.1463,-1.0976,0.6707,static
10747,-0.73981,0.13647,9.56723,-4.1463,-1.0976,0.6707,static
10748,-0.73263,0.13168,9.57202,-4.1463,-1.1585,0.6707,static
10749,-0.73023,0.12689,9.56723,-4.1463,-1.1585,0.6707,static
10750,-0.73502,0.12689,9.56244,-4.1463,-1.0976,0.6707,static
10751,-0.73502,0.11732,9.56005,-4.2073,-1.0976,0.6707,static
10752,-0.73023,0.11732,9.55287,-4.1463,-1.0976,0.6707,static
10753,-0.74220,0.12450,9.55526,-4.1463,-1.0976,0.6707,static
10754,-0.73502,0.12450,9.56005,-4.2073,-1.0976,0.6707,static
10755,-0.73023,0.12450,9.56005,-4.2073,-1.1585,0.6707,static
10756,-0.73741,0.11971,9.56005,-4.1463,-1.0976,0.6707,static
10757,-0.73741,0.12689,9.56723,-4.1463,-1.1585,0.6098,static
10758,-0.73741,0.12929,9.55287,-4.2073,-1.1585,0.6098,static
10759,-0.73023,0.12689,9.55526,-4.2073,-1.1585,0.6707,static
10760,-0.72784,0.13168,9.55047,-4.1463,-1.0976,0.6707,static
10761,-0.72065,0.13408,9.54808,-4.1463,-1.0976,0.6707,static
10762,-0.72065,0.12450,9.55526,-4.1463,-1.1585,0.6707,static
10763,-0.72305,0.12689,9.55526,-4.1463,-1.0976,0.6707,static
10764,-0.72305,0.11971,9.56244,-4.1463,-1.0976,0.6707,static
10765,-0.72544,0.11732,9.55765,-4.1463,-1.0976,0.6707,static
10766,-0.73023,0.12689,9.55526,-4.1463,-1.0976,0.6707,static
10767,-0.73023,0.12689,9.56484,-4.1463,-1.0976,0.6707,static
10768,-0.73741,0.13168,9.55765,-4.1463,-1.0976,0.6707,static
10769,-0.73741,0.12689,9.54568,-4.1463,-1.0976,0.6707,static
10770,-0.73263,0.12689,9.54089,-4.1463,-1.0976,0.6707,static
10771,-0.72065,0.12689,9.54568,-4.1463,-1.0976,0.6707,static
10772,-0.73023,0.11971,9.55047,-4.1463,-1.1585,0.6707,static
10773,-0.73502,0.12689,9.55526,-4.1463,-1.1585,0.6707,static
10774,-0.73263,0.11971,9.56005,-4.1463,-1.1585,0.6707,static
10775,-0.73741,0.12450,9.56723,-4.1463,-1.1585,0.6707,static
10776,-0.73263,0.12450,9.55765,-4.1463,-1.1585,0.6707,static
10777,-0.73502,0.12689,9.55526,-4.1463,-1.1585,0.6707,static
10778,-0.73741,0.13408,9.55287,-4.1463,-1.1585,0.6707,static
10779,-0.74220,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
10780,-0.73263,0.12210,9.55765,-4.1463,-1.1585,0.6707,static
10781,-0.73741,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
10782,-0.73502,0.11971,9.56484,-4.1463,-1.1585,0.6707,static
10783,-0.73502,0.11971,9.56244,-4.1463,-1.1585,0.6707,static
10784,-0.73263,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
10785,-0.73741,0.12450,9.55765,-4.1463,-1.1585,0.6707,static
10786,-0.72544,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
10787,-0.73023,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
10788,-0.73263,0.12689,9.54808,-4.1463,-1.1585,0.6707,static
10789,-0.73023,0.12450,9.56005,-4.1463,-1.1585,0.6098,static
10790,-0.72065,0.12450,9.56484,-4.1463,-1.1585,0.6707,static
10791,-0.72784,0.12450,9.56005,-4.1463,-1.0976,0.6707,static
10792,-0.72305,0.12450,9.56244,-4.1463,-1.0976,0.6707,static
10793,-0.72784,0.12929,9.56244,-4.1463,-1.0976,0.6707,static
10794,-0.73263,0.12929,9.56005,-4.1463,-1.0976,0.6707,static
10795,-0.73023,0.12929,9.56244,-4.1463,-1.0976,0.6707,static
10796,-0.73023,0.13168,9.56244,-4.1463,-1.0976,0.6707,static
10797,-0.73741,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
10798,-0.73741,0.12929,9.56244,-4.2073,-1.1585,0.6707,static
10799,-0.73023,0.12689,9.56244,-4.2073,-1.1585,0.6707,static
10800,-0.73263,0.12210,9.54568,-4.1463,-1.1585,0.6707,static
10801,-0.72784,0.11732,9.55526,-4.1463,-1.0976,0.6707,static
10802,-0.72544,0.11971,9.55047,-4.1463,-1.0976,0.6707,static
10803,-0.73263,0.11732,9.55526,-4.1463,-1.1585,0.6707,static
10804,-0.72784,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
10805,-0.72305,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
10806,-0.72544,0.13168,9.55526,-4.1463,-1.1585,0.6707,static
10807,-0.72065,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
10808,-0.72784,0.12210,9.56244,-4.1463,-1.1585,0.6707,static
10809,-0.72544,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
10810,-0.72065,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
10811,-0.73023,0.12929,9.54568,-4.1463,-1.1585,0.6707,static
10812,-0.73023,0.13168,9.55047,-4.1463,-1.1585,0.6707,static
10813,-0.73263,0.12689,9.55287,-4.1463,-1.1585,0.6707,static
10814,-0.73502,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
10815,-0.73263,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
10816,-0.73263,0.13408,9.55287,-4.1463,-1.1585,0.6707,static
10817,-0.72784,0.13408,9.56723,-4.1463,-1.1585,0.6707,static
10818,-0.72544,0.13647,9.56484,-4.1463,-1.1585,0.6707,static
10819,-0.72305,0.13168,9.56484,-4.1463,-1.1585,0.6707,static
10820,-0.73502,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
10821,-0.73741,0.12929,9.56962,-4.1463,-1.0976,0.6707,static
10822,-0.72784,0.12929,9.56723,-4.1463,-1.0976,0.6707,static
10823,-0.72305,0.12689,9.57441,-4.1463,-1.0976,0.6707,static
10824,-0.72544,0.11732,9.56484,-4.1463,-1.0976,0.6707,static
10825,-0.72305,0.11732,9.56723,-4.1463,-1.0976,0.6707,static
10826,-0.72065,0.11732,9.56962,-4.1463,-1.0976,0.6707,static
10827,-0.72305,0.11971,9.56005,-4.1463,-1.0976,0.6707,static
10828,-0.73502,0.11971,9.56723,-4.1463,-1.0976,0.6707,static
10829,-0.73502,0.12689,9.56484,-4.1463,-1.0976,0.6707,static
10830,-0.73263,0.11971,9.56723,-4.2073,-1.1585,0.6707,static
10831,-0.72784,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
10832,-0.73023,0.11971,9.56005,-4.1463,-1.0976,0.6707,static
10833,-0.74220,0.12210,9.54808,-4.1463,-1.1585,0.6707,static
10834,-0.73263,0.13168,9.54808,-4.1463,-1.0976,0.6707,static
10835,-0.73741,0.13408,9.55287,-4.1463,-1.0976,0.6707,static
10836,-0.72784,0.13647,9.55287,-4.1463,-1.0976,0.6707,static
10837,-0.72544,0.12929,9.55526,-4.1463,-1.0976,0.6707,static
10838,-0.72544,0.13168,9.55047,-4.1463,-1.0976,0.6707,static
10839,-0.73502,0.13168,9.55526,-4.1463,-1.0976,0.6707,static
10840,-0.73023,0.13408,9.55287,-4.1463,-1.0976,0.6707,static
10841,-0.72305,0.13886,9.55526,-4.1463,-1.1585,0.6707,static
10842,-0.73023,0.11971,9.55526,-4.1463,-1.1585,0.6707,static
10843,-0.74460,0.11971,9.55287,-4.1463,-1.0976,0.6707,static
10844,-0.74220,0.12210,9.55526,-4.1463,-1.1585,0.6707,static
10845,-0.73502,0.12689,9.55287,-4.1463,-1.1585,0.6707,static
10846,-0.73741,0.12689,9.56484,-4.1463,-1.0976,0.6707,static
10847,-0.73263,0.12929,9.55526,-4.1463,-1.1585,0.6707,static
10848,-0.73263,0.12929,9.55526,-4.1463,-1.1585,0.6707,static
10849,-0.73741,0.12929,9.56484,-4.1463,-1.1585,0.6707,static
10850,-0.73741,0.12929,9.56005,-4.1463,-1.1585,0.6098,static
10851,-0.73741,0.13168,9.55765,-4.1463,-1.1585,0.6098,static
10852,-0.72784,0.12450,9.55526,-4.1463,-1.0976,0.6098,static
10853,-0.72544,0.12929,9.55526,-4.1463,-1.0976,0.6707,static
10854,-0.73502,0.12929,9.54568,-4.1463,-1.1585,0.6707,static
10855,-0.73981,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
10856,-0.73263,0.12929,9.55526,-4.1463,-1.0976,0.6707,static
10857,-0.72784,0.12210,9.55047,-4.1463,-1.0976,0.6707,static
10858,-0.73263,0.12450,9.54808,-4.1463,-1.0976,0.6707,static
10859,-0.73023,0.13168,9.55287,-4.1463,-1.0976,0.6707,static
10860,-0.73023,0.12450,9.55765,-4.1463,-1.1585,0.6707,static
10861,-0.73263,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
10862,-0.73502,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
10863,-0.72305,0.11732,9.56244,-4.1463,-1.0976,0.6707,static
10864,-0.73502,0.12689,9.55765,-4.1463,-1.0976,0.6707,static
10865,-0.73023,0.12450,9.54568,-4.1463,-1.0976,0.6707,static
10866,-0.73023,0.11971,9.54808,-4.1463,-1.0976,0.6707,static
10867,-0.73263,0.13408,9.55287,-4.1463,-1.0976,0.6707,static
10868,-0.73981,0.12929,9.56244,-4.1463,-1.0976,0.6707,static
10869,-0.73263,0.12689,9.56005,-4.2073,-1.1585,0.6707,static
10870,-0.73263,0.13886,9.55765,-4.1463,-1.1585,0.6707,static
10871,-0.73023,0.12929,9.56962,-4.1463,-1.0976,0.6707,static
10872,-0.72784,0.12689,9.56484,-4.1463,-1.1585,0.6707,static
10873,-0.73023,0.13168,9.56484,-4.1463,-1.1585,0.6707,static
10874,-0.72305,0.12929,9.56244,-4.1463,-1.1585,0.6707,static
10875,-0.72065,0.12210,9.55526,-4.1463,-1.0976,0.6707,static
10876,-0.71587,0.12450,9.55047,-4.1463,-1.1585,0.6707,static
10877,-0.71826,0.12210,9.55047,-4.1463,-1.1585,0.6707,static
10878,-0.72065,0.11971,9.56005,-4.1463,-1.0976,0.7317,static
10879,-0.73023,0.11732,9.56244,-4.1463,-1.0976,0.6707,static
10880,-0.72065,0.11253,9.56962,-4.1463,-1.1585,0.6707,static
10881,-0.72305,0.11732,9.56723,-4.1463,-1.0976,0.6707,static
10882,-0.73023,0.12210,9.57681,-4.1463,-1.0976,0.6707,static
10883,-0.72065,0.12210,9.56484,-4.1463,-1.1585,0.6707,static
10884,-0.73263,0.11732,9.55287,-4.1463,-1.1585,0.6707,static
10885,-0.72544,0.12210,9.56962,-4.1463,-1.0976,0.6707,static
10886,-0.72305,0.12210,9.56723,-4.1463,-1.0976,0.6707,static
10887,-0.73023,0.12210,9.56244,-4.1463,-1.1585,0.6707,static
10888,-0.73023,0.11492,9.56244,-4.1463,-1.1585,0.6707,static
10889,-0.72065,0.12210,9.57441,-4.1463,-1.1585,0.6707,static
10890,-0.71826,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
10891,-0.72065,0.13647,9.56484,-4.2073,-1.0976,0.6707,static
10892,-0.72784,0.13886,9.55526,-4.1463,-1.1585,0.6707,static
10893,-0.72784,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
10894,-0.73502,0.12929,9.56484,-4.1463,-1.0976,0.6707,static
10895,-0.74220,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
10896,-0.73502,0.12689,9.55287,-4.1463,-1.0976,0.6707,static
10897,-0.72305,0.12450,9.53611,-4.1463,-1.1585,0.6707,static
10898,-0.72544,0.13647,9.54329,-4.1463,-1.0976,0.6707,static
10899,-0.73502,0.13168,9.56005,-4.1463,-1.1585,0.6707,static
10900,-0.73263,0.13168,9.54568,-4.1463,-1.1585,0.6707,static
10901,-0.72544,0.12929,9.54089,-4.1463,-1.1585,0.6707,static
10902,-0.72784,0.12210,9.54808,-4.1463,-1.1585,0.6707,static
10903,-0.72065,0.12929,9.56484,-4.1463,-1.0976,0.6707,static
10904,-0.72305,0.12689,9.56244,-4.1463,-1.0976,0.6707,static
10905,-0.73023,0.12450,9.57202,-4.1463,-1.0976,0.6707,static
10906,-0.73502,0.12210,9.56723,-4.1463,-1.1585,0.6707,static
10907,-0.72305,0.12689,9.57441,-4.1463,-1.1585,0.6707,static
10908,-0.72305,0.11971,9.56484,-4.1463,-1.1585,0.6707,static
10909,-0.73502,0.12210,9.56244,-4.1463,-1.0976,0.6707,static
10910,-0.72784,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
10911,-0.73023,0.12450,9.55765,-4.1463,-1.1585,0.6707,static
10912,-0.73023,0.11971,9.56244,-4.1463,-1.0976,0.6707,static
10913,-0.72544,0.12450,9.56244,-4.1463,-1.1585,0.6707,static
10914,-0.72544,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
10915,-0.72784,0.12450,9.56484,-4.1463,-1.1585,0.6707,static
10916,-0.72544,0.11732,9.55526,-4.1463,-1.0976,0.6707,static
10917,-0.73263,0.12210,9.54568,-4.1463,-1.1585,0.6707,static
10918,-0.72784,0.13168,9.53850,-4.1463,-1.1585,0.6707,static
10919,-0.73263,0.12689,9.54568,-4.1463,-1.1585,0.6707,static
10920,-0.74220,0.12929,9.55287,-4.1463,-1.0976,0.6707,static
10921,-0.73981,0.13168,9.55765,-4.1463,-1.1585,0.6707,static
10922,-0.73741,0.12450,9.56484,-4.1463,-1.1585,0.6707,static
10923,-0.74460,0.12450,9.56244,-4.1463,-1.0976,0.6707,static
10924,-0.73981,0.12450,9.56484,-4.1463,-1.0976,0.6707,static
10925,-0.73502,0.11732,9.56005,-4.1463,-1.1585,0.6707,static
10926,-0.72784,0.11971,9.55047,-4.1463,-1.1585,0.6707,static
10927,-0.73263,0.12929,9.56962,-4.1463,-1.1585,0.6707,static
10928,-0.72544,0.13168,9.56005,-4.1463,-1.1585,0.6707,static
10929,-0.73023,0.12210,9.56244,-4.1463,-1.1585,0.6707,static
10930,-0.73263,0.12929,9.57681,-4.1463,-1.0976,0.6707,static
10931,-0.73741,0.12929,9.56484,-4.2073,-1.0976,0.6707,static
10932,-0.73023,0.12929,9.55526,-4.2073,-1.0976,0.6098,static
10933,-0.73502,0.12450,9.55047,-4.1463,-1.0976,0.6707,static
10934,-0.73741,0.13168,9.55765,-4.1463,-1.0976,0.6707,static
10935,-0.73263,0.13408,9.54808,-4.1463,-1.1585,0.6707,static
10936,-0.72305,0.12689,9.55765,-4.1463,-1.1585,0.6707,static
10937,-0.73023,0.11971,9.55765,-4.1463,-1.0976,0.6707,static
10938,-0.73263,0.11971,9.55287,-4.1463,-1.0976,0.7317,static
10939,-0.72784,0.12210,9.55047,-4.1463,-1.1585,0.6707,static
10940,-0.73023,0.12450,9.56484,-4.1463,-1.1585,0.6707,static
10941,-0.73502,0.13168,9.55287,-4.1463,-1.0976,0.6707,static
10942,-0.72544,0.12689,9.55526,-4.1463,-1.1585,0.6707,static
10943,-0.72544,0.12689,9.54808,-4.1463,-1.0976,0.6707,static
10944,-0.72784,0.13168,9.54329,-4.1463,-1.0976,0.6707,static
10945,-0.72544,0.12929,9.54568,-4.1463,-1.0976,0.6707,static
10946,-0.72784,0.13408,9.53611,-4.1463,-1.1585,0.6707,static
10947,-0.73023,0.12689,9.55287,-4.1463,-1.0976,0.6707,static
10948,-0.72544,0.12689,9.55287,-4.1463,-1.0976,0.6707,static
10949,-0.73263,0.13168,9.55287,-4.1463,-1.1585,0.6707,static
10950,-0.73502,0.12450,9.56005,-4.1463,-1.0976,0.6707,static
10951,-0.74220,0.12689,9.56723,-4.1463,-1.1585,0.6707,static
10952,-0.73741,0.13168,9.56005,-4.1463,-1.1585,0.6707,static
10953,-0.73502,0.13408,9.55526,-4.1463,-1.0976,0.6707,static
10954,-0.74220,0.12929,9.55047,-4.1463,-1.1585,0.6707,static
10955,-0.74220,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
10956,-0.73741,0.13168,9.56962,-4.2073,-1.0976,0.6707,static
10957,-0.73981,0.13168,9.55526,-4.2073,-1.0976,0.6707,static
10958,-0.73981,0.12450,9.55765,-4.1463,-1.1585,0.6707,static
10959,-0.74220,0.12210,9.55765,-4.1463,-1.1585,0.6707,static
10960,-0.74220,0.11732,9.56005,-4.1463,-1.1585,0.6707,static
10961,-0.73502,0.12210,9.55526,-4.1463,-1.1585,0.6707,static
10962,-0.73263,0.12929,9.55526,-4.1463,-1.1585,0.6707,static
10963,-0.72305,0.11732,9.54568,-4.2073,-1.1585,0.6707,static
10964,-0.73023,0.13168,9.54808,-4.1463,-1.1585,0.6707,static
10965,-0.73263,0.12689,9.55765,-4.1463,-1.0976,0.6707,static
10966,-0.72065,0.12210,9.57202,-4.2073,-1.1585,0.6707,static
10967,-0.71826,0.12689,9.56484,-4.1463,-1.1585,0.6707,static
10968,-0.72544,0.12450,9.56962,-4.1463,-1.0976,0.6707,static
10969,-0.73023,0.12689,9.57681,-4.1463,-1.0976,0.6707,static
10970,-0.73981,0.11971,9.55765,-4.1463,-1.0976,0.6707,static
10971,-0.74460,0.11732,9.55526,-4.1463,-1.0976,0.6098,static
10972,-0.73981,0.11013,9.55765,-4.1463,-1.0976,0.6707,static
10973,-0.73741,0.11971,9.56723,-4.1463,-1.1585,0.6707,static
10974,-0.73023,0.11492,9.56484,-4.1463,-1.1585,0.6098,static
10975,-0.74220,0.12450,9.56244,-4.1463,-1.1585,0.6707,static
10976,-0.74460,0.13408,9.57202,-4.1463,-1.0976,0.6707,static
10977,-0.74220,0.12929,9.56484,-4.1463,-1.1585,0.6098,static
10978,-0.74220,0.13408,9.55765,-4.1463,-1.1585,0.6707,static
10979,-0.73502,0.12929,9.55526,-4.2073,-1.0976,0.6707,static
10980,-0.73263,0.12929,9.56962,-4.1463,-1.0976,0.6707,static
10981,-0.73741,0.13168,9.56484,-4.1463,-1.0976,0.6707,static
10982,-0.73502,0.12689,9.56244,-4.1463,-1.0976,0.6707,static
10983,-0.73502,0.12929,9.56723,-4.1463,-1.1585,0.6707,static
10984,-0.73263,0.13168,9.56723,-4.1463,-1.1585,0.6707,static
10985,-0.73981,0.12929,9.56723,-4.1463,-1.1585,0.6707,static
10986,-0.74460,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
10987,-0.73263,0.11492,9.56723,-4.1463,-1.1585,0.6707,static
10988,-0.73502,0.11732,9.56244,-4.1463,-1.1585,0.6707,static
10989,-0.73741,0.13408,9.56005,-4.1463,-1.0976,0.6707,static
10990,-0.73263,0.12689,9.56484,-4.1463,-1.0976,0.6707,static
10991,-0.73502,0.12689,9.56005,-4.1463,-1.0976,0.6707,static
10992,-0.73981,0.13168,9.57202,-4.1463,-1.1585,0.6707,static
10993,-0.72065,0.12929,9.57920,-4.1463,-1.1585,0.6098,static
10994,-0.73023,0.13408,9.56484,-4.1463,-1.1585,0.6707,static
10995,-0.73741,0.13168,9.55526,-4.1463,-1.0976,0.6707,static
10996,-0.73023,0.13168,9.55765,-4.1463,-1.0976,0.6707,static
10997,-0.73502,0.12929,9.56962,-4.1463,-1.1585,0.6707,static
10998,-0.73741,0.12210,9.57681,-4.1463,-1.0976,0.6707,static
10999,-0.72544,0.13168,9.56484,-4.1463,-1.0976,0.6707,static
11000,-0.73263,0.13168,9.55765,-4.1463,-1.0976,0.6707,static
11001,-0.73263,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
11002,-0.73263,0.13168,9.55287,-4.1463,-1.1585,0.6707,static
11003,-0.72784,0.12689,9.55047,-4.1463,-1.0976,0.6707,static
11004,-0.73023,0.12689,9.56244,-4.1463,-1.1585,0.6707,static
11005,-0.74460,0.13168,9.55287,-4.1463,-1.0976,0.6707,static
11006,-0.73741,0.12929,9.55526,-4.1463,-1.0976,0.6707,static
11007,-0.73502,0.12450,9.55287,-4.1463,-1.1585,0.6707,static
11008,-0.73981,0.12689,9.54808,-4.1463,-1.1585,0.6707,static
11009,-0.73502,0.12689,9.56244,-4.1463,-1.0976,0.6707,static
11010,-0.73741,0.12929,9.56244,-4.1463,-1.0976,0.6707,static
11011,-0.73502,0.13408,9.55287,-4.1463,-1.0976,0.6707,static
11012,-0.73502,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
11013,-0.73502,0.13408,9.56484,-4.1463,-1.0976,0.6707,static
11014,-0.73981,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
11015,-0.73981,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
11016,-0.73741,0.11971,9.55287,-4.1463,-1.1585,0.6707,static
11017,-0.73263,0.12929,9.54808,-4.1463,-1.1585,0.6707,static
11018,-0.73263,0.13886,9.55526,-4.1463,-1.1585,0.6707,static
11019,-0.73263,0.12929,9.56244,-4.1463,-1.1585,0.6707,static
11020,-0.73023,0.13168,9.56962,-4.1463,-1.0976,0.6707,static
11021,-0.72784,0.13168,9.56484,-4.1463,-1.1585,0.6707,static
11022,-0.71108,0.12210,9.56005,-4.2073,-1.1585,0.6098,static
11023,-0.71347,0.12210,9.56005,-4.2073,-1.1585,0.6098,static
11024,-0.71826,0.12689,9.56962,-4.1463,-1.0976,0.6707,static
11025,-0.72065,0.12450,9.57202,-4.1463,-1.0976,0.6707,static
11026,-0.72065,0.12210,9.56484,-4.2073,-1.1585,0.6098,static
11027,-0.73023,0.12210,9.55765,-4.1463,-1.0976,0.6707,static
11028,-0.73023,0.12210,9.57681,-4.1463,-1.0976,0.6707,static
11029,-0.72305,0.11732,9.56484,-4.2073,-1.1585,0.6707,static
11030,-0.73263,0.11971,9.55765,-4.1463,-1.1585,0.6707,static
11031,-0.73502,0.12450,9.57202,-4.1463,-1.0976,0.7317,static
11032,-0.73741,0.11971,9.56962,-4.1463,-1.0976,0.6707,static
11033,-0.71826,0.12210,9.54089,-4.2073,-1.1585,0.6098,static
11034,-0.72784,0.12929,9.54568,-4.1463,-1.0976,0.6707,static
11035,-0.73741,0.12450,9.56244,-4.0854,-1.0366,0.7317,static
11036,-0.72784,0.12689,9.56005,-4.2073,-1.1585,0.6098,static
11037,-0.73023,0.12689,9.55526,-4.1463,-1.0976,0.6707,static
11038,-0.73263,0.12210,9.56005,-4.1463,-1.0976,0.6707,static
11039,-0.72544,0.12689,9.54568,-4.2073,-1.1585,0.6098,static
11040,-0.72784,0.12450,9.54808,-4.1463,-1.1585,0.6098,static
11041,-0.73023,0.13408,9.56244,-4.1463,-1.0976,0.6707,static
11042,-0.73263,0.13168,9.56962,-4.1463,-1.1585,0.6707,static
11043,-0.73023,0.11971,9.55765,-4.2073,-1.1585,0.6098,static
11044,-0.72784,0.12450,9.55287,-4.1463,-1.1585,0.6707,static
11045,-0.73741,0.13408,9.56484,-4.1463,-1.0976,0.6707,static
11046,-0.73263,0.12929,9.56962,-4.1463,-1.1585,0.6098,static
11047,-0.72544,0.12929,9.56484,-4.1463,-1.1585,0.6098,static
11048,-0.73741,0.13168,9.55287,-4.1463,-1.1585,0.6707,static
11049,-0.74220,0.11971,9.55765,-4.1463,-1.0976,0.6707,static
11050,-0.73741,0.11253,9.55287,-4.2073,-1.1585,0.6707,static
11051,-0.74220,0.12210,9.54568,-4.1463,-1.1585,0.6707,static
11052,-0.74699,0.12450,9.56005,-4.1463,-1.0976,0.6707,static
11053,-0.74460,0.13408,9.56484,-4.1463,-1.0976,0.6707,static
11054,-0.73263,0.12929,9.54808,-4.1463,-1.1585,0.6707,static
11055,-0.73502,0.12210,9.55287,-4.1463,-1.0976,0.6707,static
11056,-0.74220,0.11971,9.56484,-4.1463,-1.0976,0.6707,static
11057,-0.73502,0.12450,9.56005,-4.1463,-1.0976,0.6707,static
11058,-0.73741,0.13168,9.56484,-4.1463,-1.0976,0.6707,static
11059,-0.73981,0.13647,9.56484,-4.1463,-1.0976,0.6707,static
11060,-0.73023,0.13408,9.55765,-4.1463,-1.0976,0.6707,static
11061,-0.73023,0.13408,9.54808,-4.1463,-1.1585,0.6707,static
11062,-0.73023,0.12929,9.55047,-4.1463,-1.1585,0.6707,static
11063,-0.73741,0.12929,9.56005,-4.1463,-1.0976,0.6707,static
11064,-0.73023,0.13886,9.56005,-4.1463,-1.0976,0.6098,static
11065,-0.73023,0.13408,9.54089,-4.1463,-1.0976,0.6098,static
11066,-0.72544,0.13408,9.54808,-4.1463,-1.0976,0.6707,static
11067,-0.73023,0.12929,9.55047,-4.1463,-1.0976,0.6707,static
