timestamp,ax,ay,az,gx,gy,gz,label,subject_id
4400,0.2897,0.21548,9.62948,-4.3902,-1.5854,-0.061,+Z_down,CALIB
4420,0.29928,0.23703,9.62708,-4.4512,-1.7073,-0.4878,+Z_down,CALIB
4440,0.33519,0.25857,9.6199,-4.5732,-2.0122,-0.6098,+Z_down,CALIB
4460,0.35674,0.25857,9.63187,-4.6951,-2.1341,-0.3659,+Z_down,CALIB
4480,0.33758,0.2466,9.62708,-4.7561,-2.0732,-0.2439,+Z_down,CALIB
4500,0.35434,0.22027,9.5816,-4.878,-2.1341,-0.3049,+Z_down,CALIB
4520,0.38786,0.22027,9.59835,-4.7561,-2.2561,-0.1829,+Z_down,CALIB
4540,0.35913,0.22266,9.60554,-4.3902,-1.4634,0.2439,+Z_down,CALIB
4560,0.32322,0.21069,9.61751,-4.2683,-1.0976,0.3049,+Z_down,CALIB
4580,0.33519,0.21069,9.58638,-4.0854,-0.9146,0.3049,+Z_down,CALIB
4600,0.33519,0.21069,9.58638,-4.0854,-0.9146,0.3049,+Z_down,CALIB
4620,0.34477,0.28491,9.66779,-3.9024,-1.2805,0.5488,+Z_down,CALIB
4640,0.35195,0.26336,9.63187,-4.3293,-1.0976,0.3659,+Z_down,CALIB
4660,0.3711,0.22984,9.58878,-4.5122,-1.0976,0.3659,+Z_down,CALIB
4680,0.34237,0.22027,9.58638,-4.3293,-1.2805,0.4268,+Z_down,CALIB
4700,0.35434,0.23703,9.61511,-4.0854,-1.2805,0.5488,+Z_down,CALIB
4720,0.35674,0.24421,9.63666,-4.0244,-1.2805,0.7927,+Z_down,CALIB
4740,0.36631,0.2466,9.6223,-4.0244,-1.1585,1.0976,+Z_down,CALIB
4760,0.36152,0.23224,9.61511,-4.0854,-0.8537,1.0976,+Z_down,CALIB
4780,0.33998,0.22745,9.60554,-4.0854,-0.6707,1.0366,+Z_down,CALIB
4800,0.33998,0.23463,9.61272,-4.0244,-0.6707,0.5488,+Z_down,CALIB
4820,0.33279,0.25139,9.62708,-3.9634,-0.9146,0.4878,+Z_down,CALIB
4840,0.32561,0.25857,9.65342,-3.9634,-1.1585,0.6707,+Z_down,CALIB
4860,0.33998,0.23942,9.63906,-4.0854,-1.2805,0.8537,+Z_down,CALIB
4880,0.33758,0.23703,9.6199,-4.0244,-1.5244,1.0976,+Z_down,CALIB
4900,0.3304,0.249,9.62708,-3.9634,-1.5244,1.0976,+Z_down,CALIB
4920,0.35674,0.27294,9.6223,-4.0244,-1.2805,0.7927,+Z_down,CALIB
4940,0.34716,0.28012,9.64384,-4.1463,-1.1585,0.3659,+Z_down,CALIB
4960,0.33279,0.27054,9.64384,-4.3902,-1.2805,0.061,+Z_down,CALIB
4980,0.3304,0.24181,9.64145,-4.6341,-1.4024,0.122,+Z_down,CALIB
